GalaxyGalaxy,Strategy,61000,11
DragonGalaxy,Adventure,60000,85
LegendsLegends,Action,12000,96
LegendsEmpire,Action,68000,60
DragonEmpire,Simulation,68000,95
DragonDragon,Strategy,67000,44
WarriorEmpire,RPG,44000,75
GalaxyGalaxy,RPG,44000,5
GalaxyDragon,Strategy,17000,50
DragonWarrior,Strategy,31000,64
EmpireQuest,Adventure,9000,70
WarriorEmpire,Simulation,43000,67
LegendsGalaxy,Adventure,30000,69
DragonGalaxy,Adventure,5000,3
QuestEmpire,Strategy,34000,7
EmpireLegends,Adventure,44000,4
GalaxyWarrior,Simulation,46000,64
WarriorWarrior,Simulation,11000,42
LegendsDragon,Adventure,19000,76
DragonLegends,Adventure,20000,16
LegendsWarrior,Adventure,23000,89
EmpireEmpire,Adventure,47000,97
DragonQuest,Action,52000,97
QuestQuest,Action,1000,93
EmpireWarrior,Strategy,63000,19
DragonQuest,Adventure,60000,50
WarriorDragon,Simulation,2000,36
EmpireDragon,Simulation,51000,33
QuestEmpire,Action,40000,7
GalaxyLegends,Adventure,35000,84
LegendsWarrior,Strategy,37000,51
DragonEmpire,Simulation,24000,35
WarriorEmpire,Strategy,8000,37
DragonDragon,Action,11000,5
EmpireDragon,Action,28000,36
WarriorEmpire,RPG,23000,62
QuestQuest,RPG,1000,71
QuestQuest,Action,45000,60
DragonWarrior,Strategy,13000,47
GalaxyQuest,Simulation,69000,15
QuestDragon,Strategy,12000,51
EmpireWarrior,Simulation,66000,18
WarriorLegends,Adventure,9000,94
WarriorDragon,Action,27000,2
GalaxyGalaxy,Strategy,61000,92
EmpireEmpire,RPG,26000,68
EmpireEmpire,RPG,61000,27
QuestWarrior,RPG,47000,84
DragonLegends,RPG,38000,41
GalaxyLegends,Strategy,40000,54
GalaxyDragon,Adventure,43000,20
WarriorGalaxy,RPG,67000,85
LegendsEmpire,Strategy,32000,24
WarriorDragon,Action,13000,32
LegendsDragon,Adventure,56000,17
WarriorQuest,Action,46000,31
QuestWarrior,Simulation,48000,79
WarriorWarrior,Action,27000,48
QuestDragon,RPG,67000,79
WarriorQuest,Strategy,5000,88
QuestDragon,Strategy,59000,62
QuestDragon,Adventure,22000,9
WarriorLegends,Action,12000,58
LegendsQuest,Strategy,27000,83
GalaxyEmpire,Strategy,1000,9
GalaxyQuest,Simulation,65000,84
WarriorQuest,Action,64000,15
QuestDragon,Simulation,15000,34
GalaxyQuest,Strategy,40000,73
LegendsDragon,Simulation,9000,66
EmpireQuest,Adventure,62000,58
EmpireEmpire,Strategy,5000,40
GalaxyGalaxy,Action,4000,75
EmpireLegends,Strategy,15000,55
QuestGalaxy,Adventure,65000,60
WarriorWarrior,Simulation,21000,3
EmpireWarrior,Simulation,63000,14
DragonQuest,Strategy,13000,87
EmpireDragon,Strategy,10000,37
DragonWarrior,Action,61000,31
GalaxyGalaxy,Adventure,50000,37
QuestEmpire,Adventure,67000,88
EmpireEmpire,RPG,45000,10
QuestWarrior,Strategy,14000,56
WarriorQuest,RPG,69000,30
QuestLegends,Action,32000,81
WarriorEmpire,RPG,58000,19
QuestLegends,Strategy,39000,55
DragonWarrior,RPG,44000,51
DragonGalaxy,Strategy,5000,28
GalaxyDragon,RPG,20000,41
EmpireLegends,Simulation,27000,85
LegendsWarrior,Action,59000,79
LegendsQuest,Strategy,43000,95
WarriorDragon,Simulation,19000,39
DragonDragon,Strategy,30000,40
DragonQuest,Strategy,2000,16
GalaxyEmpire,Simulation,31000,2
GalaxyEmpire,Simulation,32000,29
GalaxyEmpire,Action,54000,16
QuestQuest,Action,25000,2
GalaxyGalaxy,Strategy,67000,70
DragonGalaxy,RPG,52000,27
WarriorQuest,Action,34000,11
EmpireEmpire,Simulation,13000,94
EmpireWarrior,Action,16000,54
GalaxyWarrior,Action,25000,17
DragonLegends,Adventure,27000,39
WarriorDragon,Strategy,59000,59
QuestGalaxy,RPG,8000,41
WarriorGalaxy,Adventure,4000,34
QuestEmpire,Adventure,18000,40
DragonLegends,Adventure,2000,47
LegendsEmpire,RPG,46000,85
QuestDragon,Adventure,39000,51
QuestGalaxy,Adventure,13000,6
LegendsLegends,Action,22000,62
EmpireDragon,Action,5000,41
DragonGalaxy,Simulation,29000,95
WarriorQuest,Strategy,62000,69
DragonLegends,Adventure,12000,45
LegendsGalaxy,Strategy,58000,66
GalaxyGalaxy,RPG,69000,37
QuestEmpire,Strategy,64000,88
LegendsWarrior,Adventure,65000,30
LegendsWarrior,Action,21000,53
EmpireLegends,Simulation,9000,80
QuestDragon,RPG,56000,92
EmpireQuest,Adventure,29000,46
LegendsGalaxy,Simulation,7000,86
QuestGalaxy,Strategy,63000,29
WarriorLegends,Adventure,7000,49
LegendsWarrior,RPG,6000,81
LegendsLegends,Adventure,3000,1
WarriorQuest,Strategy,1000,35
LegendsQuest,Adventure,69000,9
EmpireWarrior,Adventure,6000,95
DragonLegends,Adventure,40000,48
WarriorWarrior,Adventure,29000,93
EmpireQuest,Adventure,38000,42
DragonWarrior,Strategy,19000,6
GalaxyEmpire,Strategy,64000,54
GalaxyLegends,RPG,25000,13
GalaxyEmpire,Action,11000,31
GalaxyLegends,RPG,34000,36
QuestGalaxy,Simulation,12000,84
GalaxyGalaxy,Adventure,46000,42
LegendsLegends,Strategy,68000,26
QuestLegends,RPG,42000,72
GalaxyQuest,Simulation,33000,15
LegendsWarrior,Action,5000,38
WarriorLegends,Strategy,62000,42
LegendsEmpire,Action,53000,53
WarriorDragon,RPG,11000,15
WarriorDragon,Action,30000,56
QuestEmpire,RPG,19000,78
GalaxyQuest,RPG,19000,65
EmpireQuest,Simulation,13000,8
DragonGalaxy,Simulation,22000,66
EmpireEmpire,Action,52000,55
LegendsEmpire,Strategy,28000,30
EmpireGalaxy,RPG,10000,96
WarriorGalaxy,Strategy,63000,19
QuestLegends,Strategy,13000,53
LegendsDragon,Strategy,57000,3
LegendsEmpire,RPG,12000,26
EmpireEmpire,Adventure,65000,69
GalaxyQuest,Adventure,56000,41
QuestLegends,Strategy,27000,19
DragonQuest,RPG,14000,88
QuestDragon,Action,58000,39
EmpireWarrior,Adventure,46000,27
WarriorGalaxy,Action,50000,91
DragonGalaxy,RPG,24000,9
QuestDragon,Strategy,58000,79
GalaxyLegends,Strategy,62000,33
GalaxyEmpire,RPG,51000,91
EmpireWarrior,RPG,28000,82
EmpireQuest,Adventure,56000,84
EmpireGalaxy,Adventure,18000,41
DragonLegends,Simulation,63000,57
GalaxyGalaxy,Strategy,58000,83
DragonDragon,Adventure,49000,4
WarriorEmpire,Simulation,65000,74
EmpireWarrior,Strategy,58000,56
WarriorGalaxy,Action,59000,91
QuestLegends,Strategy,12000,9
QuestDragon,RPG,13000,30
GalaxyWarrior,Adventure,30000,17
LegendsGalaxy,Strategy,45000,43
QuestQuest,Action,4000,39
WarriorWarrior,Strategy,57000,20
QuestLegends,Adventure,58000,44
QuestEmpire,Simulation,16000,86
GalaxyEmpire,Adventure,38000,96
EmpireGalaxy,Simulation,63000,43
QuestDragon,Adventure,13000,27
EmpireLegends,RPG,29000,30
DragonEmpire,Strategy,17000,66
EmpireEmpire,Strategy,63000,4
EmpireGalaxy,RPG,68000,9
DragonEmpire,Action,69000,63
GalaxyEmpire,Simulation,52000,75
GalaxyLegends,Strategy,46000,7
GalaxyQuest,Adventure,36000,3
WarriorQuest,Strategy,1000,66
LegendsWarrior,RPG,19000,31
LegendsWarrior,Simulation,50000,45
GalaxyWarrior,Action,47000,9
DragonGalaxy,Strategy,33000,59
GalaxyDragon,Adventure,51000,20
LegendsEmpire,Simulation,43000,38
WarriorEmpire,Simulation,16000,49
QuestWarrior,Simulation,27000,71
DragonEmpire,Action,45000,88
QuestGalaxy,Simulation,56000,12
DragonWarrior,Strategy,32000,49
WarriorEmpire,Action,63000,77
WarriorGalaxy,Strategy,52000,73
QuestWarrior,Strategy,28000,81
GalaxyGalaxy,Action,20000,45
LegendsEmpire,Simulation,11000,91
EmpireQuest,Adventure,56000,39
EmpireQuest,Adventure,48000,52
GalaxyEmpire,Simulation,53000,45
WarriorGalaxy,Action,11000,77
LegendsGalaxy,Simulation,38000,95
WarriorLegends,Simulation,22000,51
GalaxyLegends,Adventure,39000,70
DragonDragon,Strategy,63000,77
DragonWarrior,Action,56000,9
QuestQuest,RPG,40000,9
WarriorDragon,Strategy,65000,57
LegendsQuest,Strategy,33000,72
QuestWarrior,Adventure,22000,34
LegendsLegends,RPG,14000,21
GalaxyWarrior,Action,69000,26
GalaxyEmpire,Simulation,8000,86
DragonLegends,Adventure,30000,70
EmpireGalaxy,Action,53000,8
LegendsWarrior,Simulation,9000,49
WarriorQuest,RPG,13000,45
WarriorLegends,Action,47000,78
QuestEmpire,Adventure,35000,26
EmpireGalaxy,Action,28000,63
GalaxyWarrior,Adventure,17000,72
LegendsGalaxy,Strategy,9000,30
QuestQuest,Strategy,61000,84
LegendsDragon,Adventure,31000,53
DragonGalaxy,RPG,28000,5
EmpireQuest,RPG,30000,39
WarriorDragon,Adventure,16000,46
EmpireWarrior,Strategy,60000,66
LegendsLegends,Simulation,6000,83
QuestQuest,RPG,29000,93
EmpireWarrior,Adventure,28000,74
QuestLegends,Adventure,20000,25
GalaxyDragon,Action,31000,79
DragonLegends,Simulation,22000,41
GalaxyWarrior,Strategy,14000,50
GalaxyGalaxy,Strategy,4000,59
GalaxyGalaxy,Simulation,45000,81
LegendsLegends,Simulation,10000,23
QuestQuest,Adventure,12000,53
WarriorDragon,Adventure,12000,96
EmpireEmpire,Strategy,1000,48
DragonGalaxy,Adventure,30000,60
WarriorLegends,Action,25000,45
QuestLegends,RPG,12000,34
DragonGalaxy,RPG,46000,5
QuestEmpire,Simulation,55000,31
WarriorQuest,Adventure,59000,82
EmpireLegends,Action,62000,68
EmpireQuest,Action,15000,95
WarriorEmpire,Action,39000,28
GalaxyDragon,Simulation,9000,16
WarriorEmpire,Strategy,63000,43
DragonGalaxy,Adventure,60000,72
GalaxyEmpire,RPG,64000,63
QuestWarrior,Action,5000,11
GalaxyGalaxy,RPG,68000,51
GalaxyLegends,Strategy,1000,72
EmpireGalaxy,Strategy,30000,52
GalaxyEmpire,Adventure,51000,50
QuestGalaxy,Strategy,27000,26
EmpireEmpire,Simulation,36000,48
LegendsWarrior,Simulation,39000,21
DragonEmpire,Simulation,39000,83
QuestLegends,Action,42000,51
GalaxyWarrior,Adventure,28000,12
QuestLegends,RPG,39000,86
EmpireEmpire,Simulation,48000,68
WarriorDragon,Strategy,61000,15
WarriorEmpire,RPG,4000,37
DragonLegends,Action,7000,19
LegendsDragon,Action,7000,31
LegendsGalaxy,Simulation,55000,50
WarriorWarrior,RPG,5000,70
WarriorLegends,Strategy,21000,52
GalaxyGalaxy,Action,32000,77
WarriorQuest,Adventure,17000,46
WarriorGalaxy,Action,17000,90
EmpireWarrior,Strategy,30000,35
WarriorEmpire,Simulation,45000,6
WarriorGalaxy,Simulation,54000,29
QuestEmpire,Adventure,54000,58
QuestDragon,Simulation,51000,3
GalaxyGalaxy,RPG,68000,33
WarriorEmpire,RPG,55000,7
QuestLegends,Adventure,49000,59
GalaxyWarrior,Strategy,61000,2
QuestEmpire,RPG,39000,77
DragonWarrior,Adventure,50000,88
EmpireEmpire,RPG,42000,9
LegendsWarrior,Strategy,52000,59
GalaxyEmpire,Simulation,64000,85
QuestEmpire,Strategy,31000,21
DragonGalaxy,RPG,42000,41
LegendsLegends,Strategy,62000,21
LegendsWarrior,Adventure,50000,70
DragonEmpire,Strategy,22000,11
LegendsWarrior,Action,43000,19
LegendsGalaxy,Strategy,5000,8
WarriorQuest,Action,22000,56
LegendsLegends,Action,10000,13
EmpireGalaxy,Adventure,38000,23
DragonQuest,Strategy,34000,38
GalaxyGalaxy,Adventure,49000,20
GalaxyDragon,Strategy,59000,70
EmpireQuest,Adventure,11000,39
LegendsEmpire,RPG,25000,6
WarriorDragon,Action,34000,38
WarriorLegends,Simulation,49000,4
LegendsQuest,RPG,52000,25
EmpireQuest,Simulation,61000,38
DragonLegends,Simulation,65000,24
EmpireGalaxy,Action,42000,33
WarriorDragon,RPG,41000,49
QuestQuest,RPG,12000,25
WarriorWarrior,Adventure,33000,44
QuestDragon,Strategy,42000,40
EmpireWarrior,Adventure,1000,52
DragonDragon,RPG,41000,40
EmpireWarrior,RPG,65000,97
WarriorWarrior,Strategy,62000,16
EmpireGalaxy,Action,44000,5
WarriorQuest,Adventure,56000,57
EmpireGalaxy,Strategy,37000,85
QuestDragon,RPG,56000,54
LegendsEmpire,Adventure,6000,15
WarriorQuest,Action,27000,74
LegendsQuest,Strategy,54000,36
DragonDragon,Action,49000,10
EmpireLegends,Adventure,54000,44
QuestDragon,Action,53000,10
DragonGalaxy,Action,45000,22
GalaxyQuest,Action,67000,62
LegendsQuest,Adventure,38000,39
EmpireDragon,Adventure,45000,51
LegendsWarrior,Adventure,60000,88
LegendsEmpire,Action,67000,89
GalaxyGalaxy,Action,43000,46
EmpireGalaxy,RPG,58000,15
DragonQuest,RPG,28000,6
GalaxyWarrior,Action,18000,80
LegendsDragon,Strategy,35000,79
GalaxyGalaxy,Simulation,2000,66
EmpireQuest,Adventure,14000,5
LegendsWarrior,Simulation,11000,27
GalaxyDragon,Action,5000,6
WarriorQuest,Simulation,45000,78
WarriorEmpire,Strategy,56000,70
WarriorDragon,Strategy,38000,44
LegendsEmpire,RPG,68000,68
GalaxyQuest,Adventure,45000,97
LegendsEmpire,Simulation,46000,96
WarriorDragon,RPG,28000,82
LegendsEmpire,RPG,24000,76
EmpireGalaxy,Adventure,8000,85
QuestDragon,Simulation,11000,57
QuestQuest,RPG,6000,34
LegendsWarrior,Action,66000,41
LegendsLegends,RPG,43000,82
GalaxyWarrior,Simulation,25000,24
EmpireGalaxy,Adventure,15000,68
GalaxyLegends,Simulation,44000,4
WarriorWarrior,RPG,20000,10
QuestLegends,Strategy,67000,39
GalaxyQuest,RPG,56000,66
LegendsWarrior,Strategy,44000,14
LegendsEmpire,Simulation,3000,51
LegendsQuest,Action,24000,13
WarriorEmpire,Action,8000,14
QuestDragon,Action,2000,99
EmpireGalaxy,Adventure,34000,63
EmpireLegends,RPG,40000,37
QuestDragon,RPG,57000,27
WarriorGalaxy,Adventure,4000,64
DragonLegends,Strategy,28000,22
QuestWarrior,Adventure,51000,16
GalaxyQuest,Simulation,24000,36
EmpireQuest,Adventure,3000,33
LegendsWarrior,Strategy,25000,61
EmpireQuest,RPG,26000,14
GalaxyQuest,Strategy,43000,27
DragonLegends,Action,61000,46
GalaxyQuest,Adventure,67000,60
DragonLegends,RPG,36000,69
EmpireWarrior,RPG,31000,38
EmpireDragon,Strategy,6000,81
GalaxyDragon,Strategy,15000,20
QuestLegends,Adventure,22000,79
EmpireWarrior,Simulation,48000,8
WarriorQuest,RPG,19000,72
DragonGalaxy,Simulation,33000,17
LegendsWarrior,Simulation,69000,26
WarriorWarrior,Adventure,67000,8
GalaxyLegends,RPG,57000,99
LegendsQuest,RPG,63000,36
GalaxyDragon,RPG,46000,67
WarriorQuest,Strategy,33000,51
EmpireWarrior,Adventure,54000,35
DragonQuest,Action,68000,45
QuestGalaxy,Action,18000,18
WarriorQuest,Action,37000,69
EmpireLegends,Simulation,66000,80
LegendsQuest,Simulation,50000,69
GalaxyLegends,Adventure,48000,74
WarriorDragon,Simulation,57000,5
QuestQuest,Adventure,20000,67
GalaxyQuest,RPG,2000,68
WarriorLegends,RPG,54000,34
EmpireGalaxy,Simulation,6000,71
EmpireQuest,Strategy,33000,51
LegendsDragon,RPG,17000,31
QuestEmpire,Simulation,20000,77
GalaxyLegends,Strategy,42000,4
LegendsWarrior,Strategy,25000,6
GalaxyWarrior,Adventure,31000,37
GalaxyDragon,Simulation,28000,12
QuestEmpire,Action,43000,21
EmpireWarrior,Adventure,9000,48
DragonDragon,Adventure,16000,25
DragonQuest,Simulation,7000,91
WarriorLegends,RPG,62000,69
QuestLegends,RPG,57000,23
DragonQuest,Adventure,45000,14
EmpireEmpire,Strategy,7000,16
EmpireGalaxy,RPG,55000,10
LegendsDragon,Action,68000,92
QuestLegends,Strategy,60000,77
LegendsWarrior,Action,21000,25
WarriorGalaxy,Strategy,30000,80
LegendsWarrior,Strategy,43000,11
GalaxyQuest,Action,47000,57
GalaxyQuest,Simulation,24000,20
GalaxyEmpire,Simulation,1000,48
GalaxyDragon,RPG,66000,30
WarriorWarrior,Strategy,21000,86
GalaxyDragon,Action,19000,30
WarriorWarrior,Action,14000,93
EmpireLegends,Adventure,41000,68
DragonEmpire,Strategy,64000,88
WarriorEmpire,Action,68000,27
QuestLegends,Simulation,38000,69
LegendsDragon,Simulation,17000,79
LegendsLegends,Simulation,44000,3
GalaxyEmpire,RPG,31000,30
LegendsWarrior,Action,53000,39
EmpireLegends,Adventure,11000,42
QuestDragon,Strategy,57000,89
QuestDragon,Adventure,15000,82
DragonGalaxy,Simulation,43000,58
GalaxyWarrior,Adventure,22000,94
WarriorLegends,Adventure,50000,85
QuestQuest,Simulation,39000,6
GalaxyLegends,Adventure,57000,92
QuestQuest,Strategy,12000,79
DragonDragon,Action,3000,69
EmpireQuest,Simulation,64000,3
WarriorQuest,Strategy,61000,3
LegendsDragon,Simulation,12000,24
DragonGalaxy,Simulation,18000,20
DragonQuest,Adventure,39000,65
DragonDragon,Strategy,25000,30
GalaxyQuest,RPG,39000,46
QuestEmpire,Adventure,43000,21
LegendsEmpire,Strategy,16000,26
LegendsEmpire,RPG,15000,44
LegendsEmpire,Strategy,24000,8
DragonWarrior,RPG,43000,89
LegendsGalaxy,Adventure,8000,48
EmpireEmpire,RPG,34000,83
WarriorQuest,Action,53000,12
QuestDragon,Simulation,27000,63
EmpireGalaxy,RPG,65000,13
LegendsEmpire,RPG,58000,81
DragonGalaxy,Action,26000,2
LegendsWarrior,Strategy,64000,94
WarriorEmpire,Adventure,16000,82
LegendsGalaxy,Action,42000,45
DragonLegends,RPG,41000,63
WarriorDragon,Strategy,42000,92
GalaxyWarrior,Action,41000,23
QuestQuest,Action,37000,58
QuestWarrior,Strategy,61000,39
EmpireEmpire,RPG,43000,68
GalaxyGalaxy,Simulation,19000,83
EmpireLegends,Adventure,6000,90
DragonLegends,Adventure,16000,83
QuestQuest,Simulation,25000,80
QuestGalaxy,Action,68000,25
DragonQuest,Action,41000,55
GalaxyWarrior,Adventure,35000,86
WarriorGalaxy,Strategy,21000,6
DragonQuest,Adventure,7000,88
DragonQuest,Adventure,57000,8
LegendsWarrior,Adventure,22000,58
WarriorWarrior,Strategy,47000,18
WarriorWarrior,Adventure,11000,25
DragonGalaxy,Strategy,14000,15
EmpireWarrior,Strategy,11000,15
LegendsEmpire,Strategy,21000,78
GalaxyEmpire,Action,7000,76
LegendsGalaxy,Adventure,31000,64
LegendsQuest,Adventure,20000,23
GalaxyGalaxy,Adventure,19000,84
DragonLegends,Adventure,40000,43
QuestWarrior,Adventure,64000,32
DragonEmpire,Adventure,9000,83
GalaxyEmpire,Simulation,36000,11
DragonQuest,Action,57000,52
QuestGalaxy,Strategy,47000,70
WarriorQuest,RPG,24000,87
LegendsDragon,Action,9000,13
WarriorDragon,Strategy,50000,86
DragonDragon,Action,60000,56
EmpireQuest,Simulation,68000,86
WarriorGalaxy,Strategy,7000,4
EmpireDragon,RPG,63000,43
QuestQuest,Strategy,10000,98
GalaxyEmpire,Adventure,4000,84
GalaxyEmpire,Simulation,12000,0
EmpireEmpire,RPG,57000,46
QuestLegends,RPG,42000,77
DragonLegends,Action,13000,90
WarriorGalaxy,Action,40000,15
LegendsLegends,Simulation,28000,61
DragonLegends,Strategy,3000,20
DragonGalaxy,Simulation,2000,54
GalaxyWarrior,Action,42000,35
QuestEmpire,Action,1000,32
GalaxyGalaxy,RPG,12000,17
QuestGalaxy,RPG,18000,17
WarriorGalaxy,Strategy,1000,70
GalaxyDragon,Action,61000,95
GalaxyEmpire,Simulation,64000,79
WarriorDragon,Adventure,4000,76
LegendsEmpire,Strategy,21000,88
EmpireGalaxy,Strategy,65000,7
LegendsQuest,Action,29000,5
GalaxyDragon,Adventure,47000,3
WarriorWarrior,RPG,57000,6
LegendsLegends,Strategy,52000,93
LegendsWarrior,Simulation,57000,49
QuestEmpire,RPG,36000,2
GalaxyQuest,Simulation,15000,76
EmpireEmpire,Adventure,32000,99
EmpireGalaxy,Simulation,4000,13
EmpireWarrior,Strategy,61000,83
WarriorWarrior,Action,14000,96
EmpireDragon,Action,56000,45
DragonGalaxy,RPG,39000,76
QuestGalaxy,RPG,32000,81
QuestLegends,Action,31000,23
QuestEmpire,Action,54000,45
LegendsQuest,RPG,31000,61
GalaxyDragon,Strategy,59000,93
DragonGalaxy,Strategy,44000,66
WarriorQuest,Simulation,6000,97
WarriorWarrior,Adventure,9000,90
DragonGalaxy,Action,37000,44
WarriorGalaxy,Adventure,49000,97
QuestDragon,Action,62000,93
LegendsQuest,RPG,58000,97
LegendsWarrior,Adventure,4000,18
QuestGalaxy,Strategy,2000,41
EmpireGalaxy,RPG,36000,21
GalaxyWarrior,Action,30000,65
LegendsEmpire,Adventure,10000,75
WarriorDragon,Simulation,59000,50
EmpireQuest,Strategy,40000,17
LegendsLegends,Action,29000,89
DragonEmpire,Action,31000,5
GalaxyGalaxy,Action,56000,69
DragonWarrior,Action,53000,4
WarriorQuest,Strategy,27000,2
QuestGalaxy,Strategy,9000,83
EmpireDragon,Action,32000,90
QuestGalaxy,Strategy,17000,87
GalaxyDragon,Action,54000,57
WarriorEmpire,Action,66000,47
WarriorWarrior,RPG,19000,45
EmpireWarrior,RPG,54000,50
QuestWarrior,Simulation,46000,50
LegendsGalaxy,Simulation,60000,71
LegendsQuest,Adventure,1000,37
LegendsLegends,Simulation,13000,19
EmpireWarrior,Action,2000,32
QuestEmpire,Adventure,19000,55
WarriorQuest,RPG,10000,63
EmpireGalaxy,Strategy,67000,68
DragonLegends,Action,35000,43
EmpireEmpire,Action,48000,16
QuestEmpire,Action,46000,74
GalaxyWarrior,Adventure,3000,12
QuestQuest,Strategy,17000,48
EmpireQuest,Adventure,41000,65
GalaxyLegends,Action,1000,30
QuestWarrior,RPG,12000,93
GalaxyDragon,Adventure,23000,2
DragonLegends,Strategy,33000,65
EmpireWarrior,Action,49000,43
EmpireDragon,RPG,35000,74
EmpireDragon,Action,42000,79
WarriorGalaxy,Strategy,19000,90
DragonEmpire,Adventure,4000,13
QuestDragon,Action,64000,58
QuestDragon,Adventure,26000,75
WarriorEmpire,Action,22000,71
LegendsWarrior,Simulation,29000,3
LegendsDragon,Action,43000,90
EmpireLegends,Action,55000,74
DragonWarrior,Adventure,31000,33
DragonDragon,Action,44000,22
DragonQuest,Simulation,34000,2
QuestGalaxy,Strategy,2000,9
LegendsQuest,Simulation,45000,41
LegendsQuest,RPG,45000,61
WarriorWarrior,Action,24000,19
QuestDragon,Strategy,69000,38
LegendsEmpire,Simulation,8000,23
LegendsQuest,RPG,16000,91
EmpireEmpire,RPG,69000,25
LegendsLegends,RPG,35000,6
GalaxyEmpire,Strategy,15000,51
LegendsQuest,RPG,10000,70
GalaxyWarrior,Adventure,63000,26
QuestQuest,Adventure,19000,93
DragonLegends,Simulation,6000,39
GalaxyEmpire,Strategy,69000,77
GalaxyGalaxy,Action,69000,84
DragonGalaxy,Adventure,68000,49
EmpireDragon,Strategy,45000,54
QuestDragon,Adventure,57000,14
LegendsWarrior,Strategy,25000,78
LegendsGalaxy,Simulation,20000,64
WarriorWarrior,Simulation,54000,17
EmpireQuest,RPG,15000,40
DragonDragon,Adventure,45000,66
QuestDragon,Strategy,30000,81
EmpireEmpire,RPG,68000,85
QuestEmpire,Simulation,60000,45
DragonWarrior,RPG,13000,87
WarriorDragon,Simulation,54000,19
WarriorDragon,Action,59000,58
EmpireQuest,Action,4000,84
WarriorEmpire,Strategy,45000,31
WarriorLegends,Simulation,32000,51
EmpireWarrior,RPG,40000,12
EmpireEmpire,Strategy,64000,3
DragonGalaxy,Adventure,36000,62
GalaxyLegends,Action,40000,98
LegendsEmpire,Simulation,11000,94
WarriorQuest,RPG,22000,5
QuestGalaxy,Action,45000,20
LegendsLegends,Adventure,36000,96
WarriorQuest,Adventure,55000,48
LegendsWarrior,Strategy,25000,64
WarriorWarrior,Action,58000,14
GalaxyQuest,Action,33000,96
GalaxyQuest,Adventure,33000,7
EmpireWarrior,RPG,69000,19
GalaxyLegends,Action,30000,69
WarriorWarrior,Action,10000,50
DragonDragon,Simulation,49000,33
GalaxyLegends,Strategy,30000,96
GalaxyEmpire,Adventure,24000,15
DragonLegends,Simulation,66000,27
QuestWarrior,Adventure,8000,87
DragonEmpire,Simulation,7000,66
EmpireQuest,Adventure,6000,5
LegendsQuest,RPG,41000,6
GalaxyLegends,Adventure,19000,45
LegendsDragon,Action,37000,79
LegendsGalaxy,Strategy,1000,14
LegendsLegends,RPG,55000,94
LegendsEmpire,Action,22000,18
EmpireQuest,Adventure,58000,50
GalaxyGalaxy,Action,38000,96
WarriorEmpire,Action,48000,28
QuestDragon,Action,36000,91
QuestQuest,Adventure,22000,45
QuestGalaxy,Strategy,61000,51
GalaxyGalaxy,Strategy,62000,96
WarriorWarrior,RPG,61000,35
GalaxyGalaxy,Strategy,10000,34
WarriorEmpire,Strategy,33000,82
LegendsEmpire,Strategy,60000,72
GalaxyWarrior,Simulation,34000,48
DragonEmpire,Adventure,1000,69
DragonDragon,RPG,53000,21
LegendsEmpire,Simulation,65000,91
WarriorLegends,Strategy,19000,58
LegendsLegends,Action,32000,36
WarriorGalaxy,RPG,17000,8
GalaxyGalaxy,Adventure,68000,30
GalaxyGalaxy,Simulation,26000,54
QuestEmpire,Simulation,27000,93
GalaxyWarrior,Simulation,50000,16
QuestLegends,RPG,34000,89
WarriorDragon,Strategy,15000,8
LegendsGalaxy,Simulation,55000,74
LegendsWarrior,Adventure,1000,30
GalaxyGalaxy,Action,51000,98
DragonLegends,Strategy,59000,1
GalaxyWarrior,Adventure,11000,83
EmpireEmpire,Strategy,64000,40
EmpireLegends,Simulation,49000,51
EmpireWarrior,Strategy,30000,52
EmpireLegends,Adventure,37000,65
QuestWarrior,Adventure,32000,31
EmpireQuest,Strategy,53000,39
QuestQuest,RPG,10000,63
DragonDragon,Strategy,50000,84
DragonQuest,Adventure,38000,51
LegendsLegends,RPG,28000,73
QuestWarrior,Action,3000,10
WarriorDragon,RPG,16000,22
WarriorDragon,Action,27000,27
EmpireLegends,Adventure,58000,83
DragonWarrior,Simulation,39000,43
WarriorQuest,RPG,36000,12
GalaxyLegends,Adventure,63000,38
LegendsEmpire,Adventure,16000,83
WarriorGalaxy,RPG,31000,11
QuestDragon,Strategy,7000,3
LegendsDragon,Action,16000,54
EmpireLegends,Action,43000,24
DragonQuest,RPG,4000,38
LegendsLegends,Adventure,53000,79
WarriorEmpire,RPG,35000,31
WarriorLegends,Action,58000,5
EmpireLegends,Action,51000,10
WarriorWarrior,Simulation,23000,17
DragonLegends,RPG,38000,49
GalaxyEmpire,Strategy,34000,56
WarriorWarrior,Strategy,67000,34
LegendsWarrior,Adventure,25000,9
QuestWarrior,Simulation,58000,25
EmpireWarrior,Adventure,34000,39
GalaxyWarrior,RPG,11000,28
LegendsEmpire,Simulation,27000,20
EmpireQuest,RPG,20000,36
WarriorWarrior,Adventure,1000,81
QuestEmpire,Strategy,4000,79
DragonLegends,Strategy,61000,94
QuestEmpire,RPG,8000,49
EmpireWarrior,RPG,4000,37
LegendsDragon,RPG,28000,44
DragonGalaxy,Simulation,23000,67
GalaxyLegends,Simulation,18000,34
GalaxyQuest,RPG,39000,48
WarriorDragon,Strategy,1000,3
DragonWarrior,Adventure,15000,90
EmpireDragon,Adventure,50000,58
LegendsWarrior,Action,61000,50
QuestGalaxy,Strategy,49000,43
LegendsQuest,Strategy,56000,20
